year,month,region,province,thai_visitors,foreign_visitors,income_from_thai_visitors,income_from_foreign_visitors
2563,พฤศจิกายน,ภาคกลาง,พระนครศรีอยุธยา,430007.00,535.00,792.74,1.65
2563,พฤศจิกายน,ภาคกลาง,สระบุรี,330291.00,285.00,493.25,0.43
2563,พฤศจิกายน,ภาคกลาง,ชัยนาท,54630.00,0.00,77.01,0.00
2563,พฤศจิกายน,ภาคกลาง,นครปฐม,205079.00,365.00,291.61,1.09
2563,พฤศจิกายน,ภาคกลาง,สิงห์บุรี,35046.00,0.00,61.05,0.00
2563,พฤศจิกายน,ภาคกลาง,อ่างทอง,35703.00,0.00,36.63,0.00
2563,พฤศจิกายน,ภาคกลาง,นนทบุรี,156893.00,598.00,217.67,0.92
2563,พฤศจิกายน,ภาคกลาง,ปทุมธานี,109365.00,293.00,162.78,0.66
2563,พฤศจิกายน,ภาคกลาง,สมุทรปราการ,134787.00,212.00,228.46,0.40
2563,พฤศจิกายน,ภาคกลาง,สมุทรสาคร,74418.00,181.00,114.71,0.22
2563,พฤศจิกายน,ภาคกลาง,ฉะเชิงเทรา,308090.00,178.00,446.67,0.27
2563,พฤศจิกายน,ภาคตะวันตก,ราชบุรี,156489.00,87.00,241.79,0.28
2563,พฤศจิกายน,ภาคตะวันตก,กาญจนบุรี,749389.00,126.00,1675.61,0.77
2563,พฤศจิกายน,ภาคตะวันตก,สมุทรสงคราม,199380.00,144.00,215.24,0.25
2563,พฤศจิกายน,ภาคตะวันตก,สุพรรณบุรี,355557.00,143.00,420.55,0.27
2563,พฤศจิกายน,ภาคตะวันตก,เพชรบุรี,593356.00,549.00,1783.24,4.41
2563,พฤศจิกายน,ภาคตะวันตก,ประจวบคีรีขันธ์,546754.00,128.00,2316.35,1.50
2563,พฤศจิกายน,ภาคตะวันออก,ชลบุรี,947283.00,16801.00,4859.96,314.08
2563,พฤศจิกายน,ภาคตะวันออก,จันทบุรี,156724.00,438.00,463.08,1.88
2563,พฤศจิกายน,ภาคตะวันออก,ตราด,120979.00,883.00,770.68,13.83
2563,พฤศจิกายน,ภาคตะวันออก,นครนายก,193617.00,199.00,367.25,0.82
2563,พฤศจิกายน,ภาคตะวันออก,ปราจีนบุรี,119499.00,16.00,314.98,0.08
2563,พฤศจิกายน,ภาคตะวันออก,ระยอง,473139.00,1284.00,2198.63,10.80
2563,พฤศจิกายน,ภาคตะวันออก,สระแก้ว,90430.00,25.00,276.26,0.06
2563,พฤศจิกายน,ภาคใต้,ภูเก็ต,192622.00,2372.00,1628.52,77.66
2563,พฤศจิกายน,ภาคใต้,พัทลุง,98324.00,15.00,162.26,0.02
2563,พฤศจิกายน,ภาคใต้,ตรัง,59381.00,100.00,256.84,0.39
2563,พฤศจิกายน,ภาคใต้,ระนอง,23497.00,234.00,66.56,0.62
2563,พฤศจิกายน,ภาคใต้,ชุมพร,57363.00,93.00,241.27,0.33
2563,พฤศจิกายน,ภาคใต้,ปัตตานี,12077.00,52.00,38.02,0.07
2563,พฤศจิกายน,ภาคใต้,ยะลา,90037.00,54.00,247.93,0.06
2563,พฤศจิกายน,ภาคใต้,นครศรีธรรมราช,289745.00,212.00,1144.11,1.17
2563,พฤศจิกายน,ภาคใต้,นราธิวาส,14375.00,23.00,44.90,0.03
2563,พฤศจิกายน,ภาคใต้,กระบี่,75762.00,810.00,955.84,11.82
2563,พฤศจิกายน,ภาคใต้,สงขลา,236144.00,1770.00,1498.22,18.30
2563,พฤศจิกายน,ภาคใต้,พังงา,77458.00,1248.00,275.35,12.68
2563,พฤศจิกายน,ภาคใต้,สุราษฎร์ธานี,126621.00,5312.00,725.82,64.69
2563,พฤศจิกายน,ภาคใต้,สตูล,88792.00,928.00,404.65,2.05
2563,พฤศจิกายน,ภาคเหนือ,กำแพงเพชร,63419.00,241.00,124.05,0.42
2563,พฤศจิกายน,ภาคเหนือ,เชียงราย,285656.00,1810.00,2178.53,13.87
2563,พฤศจิกายน,ภาคเหนือ,เชียงใหม่,917933.00,8425.00,6773.39,58.14
2563,พฤศจิกายน,ภาคเหนือ,พิจิตร,62797.00,0.00,112.09,0.00
2563,พฤศจิกายน,ภาคเหนือ,นครสวรรค์,121430.00,189.00,273.57,0.65
2563,พฤศจิกายน,ภาคเหนือ,ตาก,152619.00,177.00,485.45,0.78
2563,พฤศจิกายน,ภาคเหนือ,พิษณุโลก,188951.00,446.00,525.18,1.28
2563,พฤศจิกายน,ภาคเหนือ,พะเยา,52522.00,223.00,120.68,0.40
2563,พฤศจิกายน,ภาคเหนือ,เพชรบูรณ์,199205.00,679.00,585.74,1.87
2563,พฤศจิกายน,ภาคเหนือ,แพร่,66945.00,167.00,131.00,0.27
2563,พฤศจิกายน,ภาคเหนือ,ลำปาง,135280.00,826.00,397.82,3.75
2563,พฤศจิกายน,ภาคเหนือ,ลำพูน,106248.00,778.00,149.18,1.11
2563,พฤศจิกายน,ภาคเหนือ,แม่ฮ่องสอน,108232.00,714.00,417.65,3.70
2563,พฤศจิกายน,ภาคเหนือ,อุตรดิตถ์,81062.00,0.00,139.88,0.00
2563,พฤศจิกายน,ภาคเหนือ,อุทัยธานี,66398.00,68.00,118.55,0.16
2563,พฤศจิกายน,ภาคเหนือ,สุโขทัย,89212.00,899.00,275.08,2.23
2563,พฤศจิกายน,ภาคเหนือ,น่าน,101003.00,138.00,222.93,0.78
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,45250.00,0.00,63.44,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,371694.00,261.00,1025.25,1.01
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,107475.00,0.00,151.24,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,นครพนม,89155.00,91.00,129.95,0.28
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,617696.00,1206.00,1227.47,4.85
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,136449.00,60.00,277.71,0.59
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,66610.00,0.00,94.86,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,100551.00,0.00,142.87,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,80332.00,0.00,105.96,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,เลย,239666.00,187.00,396.73,0.65
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,66341.00,0.00,86.07,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,93811.00,35.00,195.71,0.07
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,หนองคาย,181425.00,166.00,296.62,0.45
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,51620.00,64.00,71.63,0.10
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,320327.00,175.00,786.14,0.55
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,205146.00,66.00,305.45,0.14
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,สกลนคร,98772.00,75.00,153.66,0.13
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,ยโสธร,30272.00,0.00,30.38,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,24560.00,0.00,35.23,0.00
2563,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,27638.00,33.00,23.58,0.04
2563,ธันวาคม,ภาคกลาง,กรุงเทพมหานคร,2235930.00,64261.00,11958.58,1797.68
2563,ธันวาคม,ภาคกลาง,ลพบุรี,271846.00,563.00,373.26,0.83
2563,ธันวาคม,ภาคกลาง,พระนครศรีอยุธยา,367464.00,424.00,674.66,1.31
2563,ธันวาคม,ภาคกลาง,สระบุรี,290886.00,371.00,414.75,0.66
2563,ธันวาคม,ภาคกลาง,ชัยนาท,49823.00,0.00,70.75,0.00
2563,ธันวาคม,ภาคกลาง,นครปฐม,200175.00,242.00,283.03,0.88
2563,ธันวาคม,ภาคกลาง,สิงห์บุรี,27403.00,0.00,47.01,0.00
2563,ธันวาคม,ภาคกลาง,อ่างทอง,38975.00,0.00,42.80,0.00
2563,ธันวาคม,ภาคกลาง,นนทบุรี,148036.00,447.00,201.54,0.77
2563,ธันวาคม,ภาคกลาง,ปทุมธานี,91953.00,733.00,137.45,1.82
2563,ธันวาคม,ภาคกลาง,สมุทรปราการ,126756.00,282.00,212.53,0.37
2563,ธันวาคม,ภาคกลาง,สมุทรสาคร,5071.00,61.00,8.88,0.08
2563,ธันวาคม,ภาคกลาง,ฉะเชิงเทรา,289337.00,166.00,416.41,0.27
2563,ธันวาคม,ภาคตะวันตก,ราชบุรี,133625.00,49.00,208.84,0.16
2563,ธันวาคม,ภาคตะวันตก,กาญจนบุรี,676852.00,125.00,1504.00,0.77
2563,ธันวาคม,ภาคตะวันตก,สมุทรสงคราม,166732.00,79.00,179.80,0.15
2563,ธันวาคม,ภาคตะวันตก,สุพรรณบุรี,272131.00,213.00,326.04,0.42
2563,ธันวาคม,ภาคตะวันตก,เพชรบุรี,468362.00,312.00,1478.53,2.55
2563,ธันวาคม,ภาคตะวันตก,ประจวบคีรีขันธ์,467767.00,73.00,1974.20,0.85
2563,ธันวาคม,ภาคตะวันออก,ชลบุรี,837365.00,7256.00,4356.33,134.48
2563,ธันวาคม,ภาคตะวันออก,จันทบุรี,119337.00,349.00,352.39,1.49
2563,ธันวาคม,ภาคตะวันออก,ตราด,121627.00,564.00,774.82,8.84
2563,ธันวาคม,ภาคตะวันออก,นครนายก,156186.00,447.00,296.38,1.83
2563,ธันวาคม,ภาคตะวันออก,ปราจีนบุรี,99822.00,43.00,263.11,0.22
2563,ธันวาคม,ภาคตะวันออก,ระยอง,375662.00,766.00,1736.09,6.48
2563,ธันวาคม,ภาคตะวันออก,สระแก้ว,112704.00,29.00,344.69,0.07
2563,ธันวาคม,ภาคใต้,ภูเก็ต,181465.00,1646.00,1531.59,54.25
2563,ธันวาคม,ภาคใต้,พัทลุง,69140.00,0.00,118.89,0.00
2563,ธันวาคม,ภาคใต้,ตรัง,51732.00,78.00,231.42,0.30
2563,ธันวาคม,ภาคใต้,ระนอง,21139.00,144.00,59.13,0.38
2563,ธันวาคม,ภาคใต้,ชุมพร,50449.00,52.00,217.01,0.18
2563,ธันวาคม,ภาคใต้,ปัตตานี,10795.00,38.00,33.83,0.05
2563,ธันวาคม,ภาคใต้,ยะลา,97984.00,51.00,259.36,0.07
2563,ธันวาคม,ภาคใต้,นครศรีธรรมราช,275294.00,24.00,1074.08,0.13
2563,ธันวาคม,ภาคใต้,นราธิวาส,12013.00,33.00,37.28,0.04
2563,ธันวาคม,ภาคใต้,กระบี่,78755.00,363.00,986.10,5.36
2563,ธันวาคม,ภาคใต้,สงขลา,228955.00,325.00,1481.67,3.36
2563,ธันวาคม,ภาคใต้,พังงา,90813.00,1368.00,306.63,14.16
2563,ธันวาคม,ภาคใต้,สุราษฎร์ธานี,134141.00,1006.00,748.76,12.09
